Archive_Date,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
29-02-2020,2500,Rheumatology,Adult,16-64, 0-3 Months,189
29-02-2020,2500,Rheumatology,Adult,16-64, 3-6 Months,150
29-02-2020,2500,Rheumatology,Adult,16-64, 6-9 Months,145
29-02-2020,100,Cardiology,Adult,16-64,18 Months +,18
29-02-2020,100,Cardiology,Adult,65+, 0-3 Months,58
29-02-2020,100,Cardiology,Adult,65+, 3-6 Months,42
29-02-2020,100,Cardiology,Adult,65+,12-15 Months,19
29-02-2020,300,Dermatology,Adult,16-64, 6-9 Months,39
29-02-2020,300,Dermatology,Adult,16-64,15-18 Months,24
29-02-2020,300,Dermatology,Child,0-15, 9-12 Months,7
29-02-2020,300,Dermatology,Child,0-15,15-18 Months,5
29-02-2020,400,Endocrinology,Adult,16-64, 0-3 Months,30
29-02-2020,400,Endocrinology,Adult,16-64, 3-6 Months,16
29-02-2020,400,Endocrinology,Child,0-15, 3-6 Months,1
29-02-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,285
29-02-2020,1503,Gynaecology,Adult,65+, 3-6 Months,12
29-02-2020,1503,Gynaecology,Adult,65+, 6-9 Months,8
29-02-2020,1503,Gynaecology,Child,0-15, 0-3 Months,7
29-02-2020,1800,Orthopaedics,Adult,65+, 0-3 Months,7
29-02-2020,1900,Paediatrics,Child,0-15, 9-12 Months,3
29-02-2020,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,42
29-02-2020,2400,Respiratory Medicine,Adult,16-64,15-18 Months,15
29-02-2020,2400,Respiratory Medicine,Adult,65+, 3-6 Months,32
29-02-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,48
29-02-2020,2400,Respiratory Medicine,Adult,65+,12-15 Months,24
29-02-2020,2400,Respiratory Medicine,Child,0-15, 0-3 Months,1
29-02-2020,2600,General Surgery,Adult,16-64, 3-6 Months,54
29-02-2020,2600,General Surgery,Child,0-15, 3-6 Months,4
29-02-2020,6200,Clinical Neurophysiology,Adult,16-64, 9-12 Months,45
29-02-2020,7800,Urology,Adult,16-64, 9-12 Months,20
29-02-2020,7800,Urology,Adult,65+,18 Months +,25
29-02-2020,7800,Urology,Child,0-15, 9-12 Months,2
29-02-2020,8000,Anaesthetics,Adult,16-64, 3-6 Months,28
29-02-2020,100,Cardiology,Adult,16-64,18 Months +,49
29-02-2020,100,Cardiology,Adult,65+, 0-3 Months,183
29-02-2020,100,Cardiology,Adult,65+, 3-6 Months,124
29-02-2020,100,Cardiology,Adult,65+, 6-9 Months,89
29-02-2020,100,Cardiology,Adult,65+,12-15 Months,26
29-02-2020,100,Cardiology,Adult,65+,15-18 Months,20
29-02-2020,300,Dermatology,Adult,65+, 9-12 Months,122
29-02-2020,300,Dermatology,Child,0-15, 9-12 Months,41
29-02-2020,400,Endocrinology,Adult,16-64, 6-9 Months,44
29-02-2020,400,Endocrinology,Adult,16-64,15-18 Months,44
29-02-2020,400,Endocrinology,Child,0-15, 9-12 Months,1
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,462
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,394
29-02-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,429
29-02-2020,600,Otolaryngology (ENT),Adult,16-64,15-18 Months,457
29-02-2020,600,Otolaryngology (ENT),Child,0-15, 3-6 Months,231
29-02-2020,600,Otolaryngology (ENT),Child,0-15, 6-9 Months,212
29-02-2020,600,Otolaryngology (ENT),Child,0-15,12-15 Months,256
29-02-2020,600,Otolaryngology (ENT),Child,0-15,15-18 Months,211
29-02-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,35
29-02-2020,2700,Infectious Diseases,Adult,16-64, 0-3 Months,16
29-02-2020,5000,General Medicine,Adult,16-64,18 Months +,327
29-02-2020,5000,General Medicine,Adult,65+, 0-3 Months,158
29-02-2020,5000,General Medicine,Adult,65+, 3-6 Months,57
29-02-2020,5000,General Medicine,Adult,65+, 6-9 Months,45
29-02-2020,5000,General Medicine,Adult,65+,12-15 Months,23
29-02-2020,7001,Oral Surgery,Adult,16-64, 3-6 Months,312
29-02-2020,7001,Oral Surgery,Adult,65+,15-18 Months,19
29-02-2020,7001,Oral Surgery,Child,0-15, 0-3 Months,57
29-02-2020,7001,Oral Surgery,Child,0-15, 3-6 Months,35
29-02-2020,7001,Oral Surgery,Child,0-15,12-15 Months,19
29-02-2020,7800,Urology,Adult,16-64,15-18 Months,101
29-02-2020,7800,Urology,Child,0-15, 3-6 Months,75
29-02-2020,7800,Urology,Child,0-15, 6-9 Months,51
29-02-2020,7800,Urology,Child,0-15, 9-12 Months,59
29-02-2020,7800,Urology,Child,0-15,12-15 Months,11
29-02-2020,7900,Clinical Immunology,Adult,16-64,15-18 Months,5
29-02-2020,7900,Clinical Immunology,Adult,65+,12-15 Months,11
29-02-2020,7900,Clinical Immunology,Child,0-15, 0-3 Months,5
29-02-2020,7900,Clinical Immunology,Child,0-15, 6-9 Months,4
29-02-2020,7900,Clinical Immunology,Child,0-15, 9-12 Months,1
29-02-2020,8000,Anaesthetics,Adult,16-64,15-18 Months,53
29-02-2020,8000,Anaesthetics,Adult,65+, 3-6 Months,37
29-02-2020,8000,Anaesthetics,Adult,65+, 9-12 Months,21
29-02-2020,8000,Anaesthetics,Adult,65+,12-15 Months,20
29-02-2020,8000,Anaesthetics,Adult,65+,18 Months +,188
29-02-2020,0,Small Volume Specialities,Adult,65+, 0-3 Months,2
29-02-2020,300,Dermatology,Adult,16-64, 0-3 Months,38
29-02-2020,300,Dermatology,Adult,16-64, 3-6 Months,29
29-02-2020,300,Dermatology,Adult,16-64, 9-12 Months,29
29-02-2020,300,Dermatology,Adult,16-64,12-15 Months,28
29-02-2020,300,Dermatology,Adult,65+, 6-9 Months,6
29-02-2020,300,Dermatology,Child,0-15,15-18 Months,11
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,86
29-02-2020,600,Otolaryngology (ENT),Adult,16-64,12-15 Months,84
29-02-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,57
29-02-2020,1503,Gynaecology,Adult,65+, 0-3 Months,32
29-02-2020,1800,Orthopaedics,Adult,16-64,15-18 Months,8
29-02-2020,1800,Orthopaedics,Adult,65+,18 Months +,23
29-02-2020,1800,Orthopaedics,Child,0-15, 6-9 Months,19
29-02-2020,1800,Orthopaedics,Child,0-15, 9-12 Months,27
29-02-2020,1900,Paediatrics,Adult,16-64, 0-3 Months,2
29-02-2020,1900,Paediatrics,Child,0-15, 0-3 Months,273
29-02-2020,1900,Paediatrics,Child,0-15,18 Months +,1
29-02-2020,2300,Nephrology,Adult,16-64, 0-3 Months,10
29-02-2020,2300,Nephrology,Adult,16-64, 6-9 Months,4
29-02-2020,2300,Nephrology,Adult,16-64, 9-12 Months,4
29-02-2020,2300,Nephrology,Adult,16-64,18 Months +,29
29-02-2020,2300,Nephrology,Adult,65+, 3-6 Months,4
29-02-2020,2300,Nephrology,Adult,65+,12-15 Months,4
29-02-2020,2600,General Surgery,Adult,65+,15-18 Months,9
29-02-2020,2600,General Surgery,Child,0-15, 0-3 Months,30
29-02-2020,2600,General Surgery,Child,0-15, 9-12 Months,1
29-02-2020,5000,General Medicine,Adult,65+, 0-3 Months,192
29-02-2020,5000,General Medicine,Adult,65+, 6-9 Months,64
29-02-2020,5000,General Medicine,Adult,65+, 9-12 Months,87
29-02-2020,5000,General Medicine,Adult,65+,18 Months +,245
29-02-2020,7800,Urology,Adult,65+,15-18 Months,5
29-02-2020,7800,Urology,Adult,65+,18 Months +,98
29-02-2020,7800,Urology,Child,0-15, 0-3 Months,2
29-02-2020,7800,Urology,Child,0-15, 3-6 Months,1
29-02-2020,600,Otolaryngology (ENT),Adult,0-15, 0-3 Months,22
29-02-2020,600,Otolaryngology (ENT),Adult,0-15, 3-6 Months,26
29-02-2020,600,Otolaryngology (ENT),Adult,0-15, 6-9 Months,24
29-02-2020,600,Otolaryngology (ENT),Adult,0-15, 9-12 Months,26
29-02-2020,600,Otolaryngology (ENT),Adult,0-15,12-15 Months,19
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,49
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,55
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,37
29-02-2020,600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,44
29-02-2020,1800,Orthopaedics,Adult,65+,18 Months +,34
29-02-2020,2000,Plastic Surgery,Adult,0-15, 0-3 Months,13
29-02-2020,2000,Plastic Surgery,Adult,16-64, 0-3 Months,233
29-02-2020,2000,Plastic Surgery,Adult,16-64, 3-6 Months,219
29-02-2020,2000,Plastic Surgery,Adult,16-64, 6-9 Months,157
29-02-2020,2000,Plastic Surgery,Adult,16-64, 9-12 Months,122
29-02-2020,2000,Plastic Surgery,Adult,16-64,12-15 Months,40
29-02-2020,2000,Plastic Surgery,Adult,16-64,18 Months +,20
29-02-2020,2600,General Surgery,Adult,0-15, 0-3 Months,1
29-02-2020,2600,General Surgery,Adult,16-64, 3-6 Months,60
29-02-2020,2600,General Surgery,Adult,16-64, 6-9 Months,6
29-02-2020,2600,General Surgery,Adult,16-64,12-15 Months,2
29-02-2020,2604,Vascular Surgery,Adult,16-64, 3-6 Months,63
29-02-2020,2604,Vascular Surgery,Adult,16-64, 6-9 Months,64
29-02-2020,2604,Vascular Surgery,Adult,16-64, 9-12 Months,33
29-02-2020,2604,Vascular Surgery,Adult,16-64,12-15 Months,23
29-02-2020,5000,General Medicine,Adult,16-64,15-18 Months,13
29-02-2020,5000,General Medicine,Adult,65+, 9-12 Months,6
29-02-2020,5000,General Medicine,Adult,65+,12-15 Months,2
29-02-2020,5000,General Medicine,Adult,65+,18 Months +,1
29-02-2020,7800,Urology,Adult,0-15, 3-6 Months,1
29-02-2020,7800,Urology,Adult,65+,15-18 Months,7
29-02-2020,100,Cardiology,Adult,16-64, 0-3 Months,114
29-02-2020,100,Cardiology,Adult,16-64, 3-6 Months,57
29-02-2020,100,Cardiology,Adult,16-64,12-15 Months,26
29-02-2020,100,Cardiology,Adult,65+, 6-9 Months,23
29-02-2020,100,Cardiology,Adult,65+, 9-12 Months,23
29-02-2020,300,Dermatology,Adult,16-64, 0-3 Months,37
29-02-2020,2500,Rheumatology,Adult,16-64,12-15 Months,86
29-02-2020,2500,Rheumatology,Adult,16-64,15-18 Months,89
29-02-2020,2600,General Surgery,Adult,65+, 9-12 Months,13
29-02-2020,2600,General Surgery,Adult,65+,18 Months +,2
29-02-2020,2604,Vascular Surgery,Adult,16-64, 3-6 Months,139
29-02-2020,2604,Vascular Surgery,Adult,65+, 9-12 Months,39
29-02-2020,2700,Infectious Diseases,Adult,16-64, 9-12 Months,3
29-02-2020,3000,Rehabilitation Medicine,Adult,16-64, 9-12 Months,2
29-02-2020,7600,Cardio-Thoracic Surgery,Adult,16-64,18 Months +,3
29-02-2020,7600,Cardio-Thoracic Surgery,Adult,65+, 0-3 Months,37
29-02-2020,7600,Cardio-Thoracic Surgery,Adult,65+, 6-9 Months,2
29-02-2020,7600,Cardio-Thoracic Surgery,Adult,65+,15-18 Months,2
29-02-2020,7700,Metabolic Medicine,Adult,0-15, 6-9 Months,1
29-02-2020,7700,Metabolic Medicine,Adult,16-64, 6-9 Months,47
29-02-2020,7700,Metabolic Medicine,Adult,16-64,12-15 Months,4
29-02-2020,7700,Metabolic Medicine,Adult,65+, 9-12 Months,1
29-02-2020,7800,Urology,Adult,16-64, 0-3 Months,397
29-02-2020,7800,Urology,Adult,16-64, 3-6 Months,328
29-02-2020,7800,Urology,Adult,16-64, 6-9 Months,235
29-02-2020,7800,Urology,Adult,16-64,12-15 Months,182
29-02-2020,7800,Urology,Adult,16-64,15-18 Months,149
29-02-2020,7800,Urology,Adult,16-64,18 Months +,737
29-02-2020,8003,Pain Relief,Adult,16-64, 9-12 Months,171
29-02-2020,8003,Pain Relief,Adult,65+,18 Months +,6
29-02-2020,100,Cardiology,Adult,65+,18 Months +,8
29-02-2020,300,Dermatology,Adult,16-64, 0-3 Months,745
29-02-2020,300,Dermatology,Adult,16-64,18 Months +,107
29-02-2020,300,Dermatology,Adult,65+, 3-6 Months,165
29-02-2020,300,Dermatology,Adult,65+, 6-9 Months,88
29-02-2020,300,Dermatology,Adult,65+,12-15 Months,54
29-02-2020,300,Dermatology,Adult,65+,15-18 Months,53
29-02-2020,400,Endocrinology,Adult,16-64,18 Months +,61
29-02-2020,400,Endocrinology,Adult,65+, 0-3 Months,51
29-02-2020,400,Endocrinology,Adult,65+, 3-6 Months,28
29-02-2020,400,Endocrinology,Adult,65+, 6-9 Months,27
29-02-2020,400,Endocrinology,Adult,65+,12-15 Months,29
29-02-2020,400,Endocrinology,Adult,65+,15-18 Months,21
29-02-2020,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,96
29-02-2020,700,Gastro-Enterology,Adult,16-64, 0-3 Months,323
29-02-2020,700,Gastro-Enterology,Adult,16-64, 6-9 Months,140
29-02-2020,700,Gastro-Enterology,Adult,16-64,15-18 Months,5
29-02-2020,900,Geriatric Medicine,Adult,65+, 0-3 Months,114
29-02-2020,900,Geriatric Medicine,Adult,65+, 3-6 Months,3
29-02-2020,1100,Haematology,Adult,16-64, 3-6 Months,95
29-02-2020,1100,Haematology,Adult,16-64, 6-9 Months,59
29-02-2020,1100,Haematology,Adult,16-64,12-15 Months,44
29-02-2020,1100,Haematology,Adult,16-64,15-18 Months,29
29-02-2020,1100,Haematology,Adult,65+, 9-12 Months,11
29-02-2020,1300,Neurology,Adult,16-64, 3-6 Months,244
29-02-2020,2604,Vascular Surgery,Adult,16-64, 3-6 Months,87
29-02-2020,2604,Vascular Surgery,Adult,16-64,12-15 Months,61
29-02-2020,2604,Vascular Surgery,Adult,65+,15-18 Months,42
29-02-2020,5000,General Medicine,Adult,16-64, 9-12 Months,115
29-02-2020,5000,General Medicine,Adult,16-64,15-18 Months,81
29-02-2020,5000,General Medicine,Adult,16-64,18 Months +,228
29-02-2020,5000,General Medicine,Adult,65+, 3-6 Months,82
29-02-2020,5000,General Medicine,Adult,65+, 6-9 Months,43
29-02-2020,5000,General Medicine,Adult,65+,12-15 Months,20
29-02-2020,100,Cardiology,Adult,65+, 0-3 Months,118
29-02-2020,300,Dermatology,Adult,0-15,15-18 Months,1
29-02-2020,300,Dermatology,Adult,16-64,15-18 Months,142
29-02-2020,300,Dermatology,Adult,65+, 0-3 Months,268
29-02-2020,300,Dermatology,Adult,65+, 9-12 Months,142
29-02-2020,300,Dermatology,Adult,65+,18 Months +,8
29-02-2020,400,Endocrinology,Adult,16-64, 0-3 Months,121
29-02-2020,400,Endocrinology,Adult,16-64, 3-6 Months,85
29-02-2020,400,Endocrinology,Adult,16-64, 6-9 Months,48
29-02-2020,400,Endocrinology,Adult,16-64, 9-12 Months,25
29-02-2020,400,Endocrinology,Adult,16-64,12-15 Months,17
29-02-2020,402,Diabetes Mellitus,Adult,16-64, 6-9 Months,32
29-02-2020,402,Diabetes Mellitus,Adult,16-64, 9-12 Months,27
29-02-2020,600,Otolaryngology (ENT),Adult,16-64,18 Months +,71
29-02-2020,600,Otolaryngology (ENT),Adult,65+, 0-3 Months,74
29-02-2020,600,Otolaryngology (ENT),Adult,65+, 3-6 Months,35
29-02-2020,600,Otolaryngology (ENT),Adult,65+, 6-9 Months,29
29-02-2020,600,Otolaryngology (ENT),Adult,65+, 9-12 Months,20
29-02-2020,700,Gastro-Enterology,Adult,65+, 0-3 Months,117
29-02-2020,700,Gastro-Enterology,Adult,65+, 3-6 Months,34
29-02-2020,700,Gastro-Enterology,Adult,65+, 6-9 Months,7
29-02-2020,900,Geriatric Medicine,Adult,65+, 0-3 Months,235
29-02-2020,900,Geriatric Medicine,Adult,65+, 3-6 Months,20
29-02-2020,1100,Haematology,Adult,16-64,15-18 Months,1
29-02-2020,1700,Ophthalmology,Adult,65+, 0-3 Months,12
29-02-2020,1700,Ophthalmology,Adult,65+, 3-6 Months,2
29-02-2020,1800,Orthopaedics,Adult,0-15, 0-3 Months,1
29-02-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,416
29-02-2020,1800,Orthopaedics,Adult,16-64, 6-9 Months,213
29-02-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,149
29-02-2020,2000,Plastic Surgery,Adult,16-64,15-18 Months,41
29-02-2020,2000,Plastic Surgery,Adult,65+, 0-3 Months,105
29-02-2020,2000,Plastic Surgery,Adult,65+, 3-6 Months,44
29-02-2020,2000,Plastic Surgery,Adult,65+, 6-9 Months,25
29-02-2020,2000,Plastic Surgery,Adult,65+, 9-12 Months,18
29-02-2020,2000,Plastic Surgery,Adult,65+,12-15 Months,9
29-02-2020,2000,Plastic Surgery,Adult,65+,18 Months +,49
29-02-2020,2003,Maxillo-Facial,Adult,0-15, 0-3 Months,127
29-02-2020,2003,Maxillo-Facial,Adult,0-15, 6-9 Months,24
29-02-2020,2003,Maxillo-Facial,Adult,0-15, 9-12 Months,15
29-02-2020,2003,Maxillo-Facial,Adult,0-15,18 Months +,8
29-02-2020,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,154
29-02-2020,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,158
29-02-2020,700,Gastro-Enterology,Adult,16-64, 9-12 Months,73
29-02-2020,700,Gastro-Enterology,Adult,65+,18 Months +,109
29-02-2020,1100,Haematology,Adult,16-64, 9-12 Months,16
29-02-2020,1100,Haematology,Adult,65+, 3-6 Months,34
29-02-2020,1100,Haematology,Adult,65+,12-15 Months,7
29-02-2020,1300,Neurology,Adult,16-64, 9-12 Months,108
29-02-2020,1300,Neurology,Adult,65+, 3-6 Months,39
29-02-2020,1300,Neurology,Adult,65+,12-15 Months,26
29-02-2020,1300,Neurology,Adult,65+,18 Months +,138
29-02-2020,1503,Gynaecology,Adult,16-64, 0-3 Months,260
29-02-2020,1503,Gynaecology,Adult,16-64, 3-6 Months,153
29-02-2020,1503,Gynaecology,Adult,16-64, 6-9 Months,51
29-02-2020,1503,Gynaecology,Adult,16-64,12-15 Months,1
29-02-2020,1503,Gynaecology,Child,0-15, 3-6 Months,1
29-02-2020,1700,Ophthalmology,Adult,16-64, 0-3 Months,287
29-02-2020,1700,Ophthalmology,Adult,16-64, 6-9 Months,185
29-02-2020,1700,Ophthalmology,Adult,16-64,15-18 Months,39
29-02-2020,1700,Ophthalmology,Adult,16-64,18 Months +,166
29-02-2020,1700,Ophthalmology,Adult,65+, 3-6 Months,398
29-02-2020,1700,Ophthalmology,Adult,65+,12-15 Months,81
29-02-2020,1700,Ophthalmology,Child,0-15, 0-3 Months,106
29-02-2020,1700,Ophthalmology,Child,0-15, 6-9 Months,11
29-02-2020,1700,Ophthalmology,Child,0-15,15-18 Months,1
29-02-2020,1800,Orthopaedics,Adult,16-64, 0-3 Months,726
29-02-2020,1800,Orthopaedics,Adult,16-64,18 Months +,739
29-02-2020,1800,Orthopaedics,Adult,65+, 3-6 Months,324
29-02-2020,1800,Orthopaedics,Adult,65+, 6-9 Months,316
29-02-2020,1800,Orthopaedics,Adult,65+,12-15 Months,192
29-02-2020,1800,Orthopaedics,Adult,65+,15-18 Months,227
29-02-2020,1800,Orthopaedics,Child,0-15, 0-3 Months,49
29-02-2020,1800,Orthopaedics,Child,0-15,15-18 Months,2
29-02-2020,2300,Nephrology,Adult,16-64,18 Months +,38
29-02-2020,2300,Nephrology,Adult,65+, 3-6 Months,34
29-02-2020,2300,Nephrology,Adult,65+, 6-9 Months,8
29-02-2020,2300,Nephrology,Adult,65+,12-15 Months,3
29-02-2020,2300,Nephrology,Child,0-15, 0-3 Months,1
29-02-2020,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,119
29-02-2020,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,112
29-02-2020,2400,Respiratory Medicine,Adult,16-64,12-15 Months,86
29-02-2020,2400,Respiratory Medicine,Adult,16-64,15-18 Months,87
29-02-2020,2400,Respiratory Medicine,Child,0-15, 3-6 Months,1
29-02-2020,2500,Rheumatology,Adult,16-64,18 Months +,335
29-02-2020,2500,Rheumatology,Adult,65+, 0-3 Months,54
29-02-2020,2500,Rheumatology,Adult,65+, 3-6 Months,48
29-02-2020,2500,Rheumatology,Adult,65+,12-15 Months,7
29-02-2020,2500,Rheumatology,Adult,65+,15-18 Months,4
29-02-2020,2500,Rheumatology,Child,0-15,18 Months +,2
29-02-2020,2600,General Surgery,Adult,16-64, 0-3 Months,253
29-02-2020,2600,General Surgery,Adult,16-64, 3-6 Months,155
29-02-2020,2600,General Surgery,Adult,16-64, 6-9 Months,104
29-02-2020,300,Dermatology,Adult,16-64, 3-6 Months,42
29-02-2020,300,Dermatology,Adult,16-64,12-15 Months,23
29-02-2020,300,Dermatology,Adult,65+, 6-9 Months,2
29-02-2020,300,Dermatology,Adult,65+, 9-12 Months,8
29-02-2020,400,Endocrinology,Adult,16-64, 6-9 Months,8
29-02-2020,900,Geriatric Medicine,Adult,16-64, 0-3 Months,3
29-02-2020,900,Geriatric Medicine,Adult,65+, 3-6 Months,1
29-02-2020,1503,Gynaecology,Adult,65+, 0-3 Months,36
29-02-2020,1503,Gynaecology,Child,0-15, 6-9 Months,1
29-02-2020,2400,Respiratory Medicine,Adult,16-64,18 Months +,23
29-02-2020,2400,Respiratory Medicine,Adult,65+, 0-3 Months,30
29-02-2020,2400,Respiratory Medicine,Adult,65+, 9-12 Months,34
29-02-2020,2600,General Surgery,Adult,16-64, 0-3 Months,221
29-02-2020,2600,General Surgery,Child,0-15, 0-3 Months,13
29-02-2020,5000,General Medicine,Adult,65+, 0-3 Months,32
29-02-2020,5000,General Medicine,Adult,65+, 9-12 Months,1
29-02-2020,6200,Clinical Neurophysiology,Adult,16-64,15-18 Months,1
29-02-2020,6200,Clinical Neurophysiology,Adult,65+, 0-3 Months,14
29-02-2020,6200,Clinical Neurophysiology,Adult,65+, 3-6 Months,16
29-02-2020,6200,Clinical Neurophysiology,Adult,65+,12-15 Months,7
29-02-2020,7800,Urology,Adult,16-64, 3-6 Months,40
29-02-2020,7800,Urology,Adult,16-64,12-15 Months,25
29-02-2020,7800,Urology,Adult,65+,15-18 Months,17
29-02-2020,7800,Urology,Child,0-15, 3-6 Months,4
29-02-2020,7800,Urology,Child,0-15,12-15 Months,1
29-02-2020,100,Cardiology,Adult,16-64, 0-3 Months,246
29-02-2020,100,Cardiology,Adult,16-64, 6-9 Months,188
29-02-2020,100,Cardiology,Adult,16-64, 9-12 Months,174
29-02-2020,300,Dermatology,Adult,16-64, 0-3 Months,491
29-02-2020,300,Dermatology,Adult,16-64, 3-6 Months,411
29-02-2020,300,Dermatology,Adult,16-64, 6-9 Months,291
29-02-2020,300,Dermatology,Adult,16-64, 9-12 Months,312
29-02-2020,300,Dermatology,Adult,16-64,12-15 Months,229
29-02-2020,300,Dermatology,Child,0-15,15-18 Months,27
29-02-2020,300,Dermatology,Child,0-15,18 Months +,154
29-02-2020,400,Endocrinology,Adult,65+, 9-12 Months,20
29-02-2020,400,Endocrinology,Adult,65+,15-18 Months,12
29-02-2020,400,Endocrinology,Adult,65+,18 Months +,83
29-02-2020,400,Endocrinology,Child,0-15,12-15 Months,1
29-02-2020,600,Otolaryngology (ENT),Adult,65+,15-18 Months,131
29-02-2020,600,Otolaryngology (ENT),Child,0-15, 0-3 Months,344
29-02-2020,600,Otolaryngology (ENT),Child,0-15, 9-12 Months,277
29-02-2020,700,Gastro-Enterology,Adult,16-64, 6-9 Months,75
29-02-2020,900,Geriatric Medicine,Adult,16-64, 3-6 Months,2
29-02-2020,1100,Haematology,Adult,16-64, 3-6 Months,40
29-02-2020,1100,Haematology,Adult,16-64,12-15 Months,8
29-02-2020,1100,Haematology,Adult,16-64,18 Months +,7
29-02-2020,1100,Haematology,Adult,65+, 0-3 Months,65
29-02-2020,1100,Haematology,Adult,65+, 6-9 Months,24
29-02-2020,1300,Neurology,Adult,16-64, 6-9 Months,197
29-02-2020,1300,Neurology,Adult,16-64,12-15 Months,172
29-02-2020,1300,Neurology,Adult,16-64,15-18 Months,167
29-02-2020,1300,Neurology,Adult,65+, 9-12 Months,36
29-02-2020,1503,Gynaecology,Adult,65+, 0-3 Months,32
29-02-2020,1600,Oncology,Adult,65+, 0-3 Months,29
29-02-2020,1600,Oncology,Adult,65+, 3-6 Months,4
29-02-2020,1700,Ophthalmology,Adult,16-64, 9-12 Months,5
29-02-2020,1700,Ophthalmology,Adult,65+, 0-3 Months,209
29-02-2020,1700,Ophthalmology,Adult,65+,18 Months +,3
29-02-2020,1800,Orthopaedics,Adult,16-64, 9-12 Months,244
29-02-2020,2000,Plastic Surgery,Adult,16-64, 0-3 Months,240
29-02-2020,2000,Plastic Surgery,Adult,16-64, 6-9 Months,147
29-02-2020,2000,Plastic Surgery,Adult,16-64,15-18 Months,53
29-02-2020,2000,Plastic Surgery,Adult,16-64,18 Months +,43
29-02-2020,2000,Plastic Surgery,Adult,65+, 3-6 Months,52
29-02-2020,2000,Plastic Surgery,Adult,65+,12-15 Months,10
29-02-2020,2300,Nephrology,Adult,16-64, 6-9 Months,3
29-02-2020,2400,Respiratory Medicine,Adult,0-15, 9-12 Months,1
29-02-2020,2400,Respiratory Medicine,Adult,65+, 0-3 Months,131
29-02-2020,2400,Respiratory Medicine,Adult,65+, 6-9 Months,62
29-02-2020,2400,Respiratory Medicine,Adult,65+,15-18 Months,28
